object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,contents,evenodd,fill,fontname,linewidth,non_stroking_color,points,pts,size,stroke,stroking_color,text,title,upright,uri
char,2,96.15200000000002,100.60000000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,100.60000000000001,103.25600000000001,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,103.256,105.48,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,105.48000000000002,107.40000000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9200000000000017,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,107.4,110.808,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,3.4080000000000013,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,110.80800000000002,113.03200000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,113.03200000000001,117.48000000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,117.48000000000002,122.22400000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.744,8.0,0.593,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",o,,1,
char,2,122.22400000000002,126.67200000000003,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,126.67200000000003,129.32800000000003,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,129.32800000000003,131.98400000000004,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,131.98400000000004,136.13600000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,136.13600000000005,140.58400000000006,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,140.58400000000003,143.99200000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,3.407999999999987,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,143.99200000000005,146.36000000000004,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.367999999999995,8.0,0.296,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",f,,1,
char,2,146.36000000000004,150.80800000000005,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,150.80800000000002,153.46400000000003,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,153.46400000000003,157.616,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,157.61600000000004,162.50400000000005,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.888000000000005,8.0,0.611,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",b,,1,
char,2,162.50400000000005,164.42400000000004,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",l,,1,
char,2,164.42400000000004,168.87200000000004,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,168.87200000000004,171.09600000000003,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",",",,1,
char,2,171.09600000000003,173.32000000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,173.32000000000002,175.24,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,175.24,177.89600000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,177.89600000000002,180.12,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,180.12,185.89600000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,5.7760000000000105,8.0,0.722,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",w,,1,
char,2,185.89600000000002,187.816,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,187.816,189.736,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",l,,1,
char,2,189.736,191.65599999999998,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",l,,1,
char,2,191.65599999999998,193.87999999999997,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,193.87999999999997,196.53599999999997,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,196.392,200.84,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,200.84,207.656,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,6.8160000000000025,8.0,0.852,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",m,,1,
char,2,207.656,211.808,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,211.808,213.72799999999998,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,213.728,218.17600000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,218.176,220.39999999999998,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,220.4,226.17600000000002,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,5.7760000000000105,8.0,0.722,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",w,,1,
char,2,226.176,230.624,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",h,,1,
char,2,230.624,235.072,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,235.072,237.728,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,237.584,242.032,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,242.03199999999998,244.25599999999997,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,244.256,246.176,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,246.176,248.832,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,248.832,251.05599999999998,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,251.05599999999998,252.97599999999997,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,1.9199999999999875,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,252.976,256.384,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,3.4080000000000155,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,256.384,258.608,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",.,,1,
char,2,258.608,260.832,323.24800000000005,331.24800000000005,460.75199999999995,460.75199999999995,468.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,36.400000000000006,38.51200000000001,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.112000000000002,8.0,0.264,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",I,,1,
char,2,38.51200000000001,42.96000000000001,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.448,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,42.96000000000001,45.18400000000001,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,45.184000000000005,49.336000000000006,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.152000000000001,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,49.336000000000006,51.25600000000001,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,1.9200000000000017,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",l,,1,
char,2,51.25600000000001,53.17600000000001,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,1.9200000000000017,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",l,,1,
char,2,53.176,55.400000000000006,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,55.400000000000006,60.144000000000005,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.744,8.0,0.593,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",o,,1,
char,2,60.144000000000005,62.800000000000004,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.655999999999999,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,62.800000000000004,67.248,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.448,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",h,,1,
char,2,67.248,71.696,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.447999999999993,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,71.696,74.352,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",r,,1,
char,2,74.352,76.57600000000001,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,76.57600000000001,80.432,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.8559999999999945,8.0,0.482,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",c,,1,
char,2,80.43200000000002,84.58400000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.152000000000001,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,84.584,87.992,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.4080000000000013,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,87.99200000000002,92.44000000000003,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,92.44000000000001,95.84800000000001,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.4080000000000013,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,95.84800000000001,98.07200000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",",",,1,
char,2,98.07200000000002,100.29600000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,100.29600000000002,102.21600000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,1.9200000000000017,8.0,0.24,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",i,,1,
char,2,102.21600000000002,104.58400000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.367999999999995,8.0,0.296,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",f,,1,
char,2,104.58400000000002,106.80800000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,106.80800000000002,110.66400000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.8559999999999945,8.0,0.482,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",y,,1,
char,2,110.66400000000002,115.40800000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.744,8.0,0.593,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",o,,1,
char,2,115.40800000000002,119.85600000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",u,,1,
char,2,119.85600000000002,122.08000000000003,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2240000000000038,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,122.08000000000003,127.85600000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,5.775999999999996,8.0,0.722,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",w,,1,
char,2,127.85600000000002,132.008,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,132.00800000000004,136.45600000000005,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,136.45600000000002,139.11200000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,139.11200000000002,141.336,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,141.336,145.488,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,145.48800000000003,147.71200000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,147.71200000000005,152.16000000000005,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,152.16000000000003,156.90400000000002,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.744,8.0,0.593,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",o,,1,
char,2,156.90400000000002,161.35200000000003,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",n,,1,
char,2,161.35200000000003,165.20800000000003,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.8559999999999945,8.0,0.482,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",c,,1,
char,2,165.20800000000003,169.36,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,169.36,172.768,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.407999999999987,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,172.768,177.216,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",h,,1,
char,2,177.216,179.44,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,179.44,183.59199999999998,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.151999999999987,8.0,0.519,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",a,,1,
char,2,183.59199999999998,186.99999999999997,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.407999999999987,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,186.99999999999997,190.40799999999996,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,3.407999999999987,8.0,0.426,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",s,,1,
char,2,190.40799999999996,194.85599999999997,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,4.4480000000000075,8.0,0.556,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",e,,1,
char,2,194.85599999999997,197.51199999999997,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
char,2,197.51199999999997,199.73599999999996,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.2239999999999895,8.0,0.278,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]", ,,1,
char,2,199.73599999999996,202.39199999999997,314.24800000000005,322.24800000000005,469.75199999999995,469.75199999999995,477.75199999999995,2.656000000000006,8.0,0.332,,,,SFVHUL+AvenirLTStd-Book,,"[0, 0, 0, 1]",,,8.0,,"[0, 0, 0, 1]",t,,1,
